timestamp,global_step,epoch,train_loss,train_ppl,lr_new_weights,lr_cnn,lr_decoder,grad_norm,cuda_mem_gb,cuda_peak_gb,steps_per_sec,elapsed_sec,eta_sec
2026-04-11 13:29:24,785,1,3.764604,43.1466,9.986e-06,6.000e-06,0.000e+00,6.2500,2.99,5.34,0.02,39977.6,1102057.2
2026-04-11 13:30:25,786,1,4.011971,55.2557,9.986e-06,6.000e-06,0.000e+00,4.2812,2.99,5.34,0.02,40038.5,1102282.6
2026-04-11 13:31:19,787,1,3.860771,47.5020,9.986e-06,6.000e-06,0.000e+00,4.9688,2.99,5.34,0.02,40092.2,1102306.4
2026-04-11 13:32:15,788,1,4.543977,94.0641,9.985e-06,6.000e-06,0.000e+00,4.7812,2.99,5.34,0.02,40148.3,1102395.9
2026-04-11 13:33:17,789,1,4.284336,72.5543,9.985e-06,6.000e-06,0.000e+00,4.5000,2.99,5.34,0.02,40210.5,1102653.8
2026-04-11 13:34:14,790,1,4.541156,93.7992,9.985e-06,6.000e-06,0.000e+00,5.1250,2.99,5.34,0.02,40267.8,1102777.6
2026-04-11 13:35:06,791,1,4.622460,101.7441,9.985e-06,6.000e-06,0.000e+00,4.6250,2.99,5.34,0.02,40319.4,1102742.9
2026-04-11 13:36:05,792,1,5.007656,149.5537,9.985e-06,6.000e-06,0.000e+00,3.9531,2.99,5.34,0.02,40378.6,1102916.7
2026-04-11 13:37:05,793,1,3.694130,40.2106,9.985e-06,6.000e-06,0.000e+00,3.9219,2.99,5.34,0.02,40438.9,1103121.4
2026-04-11 13:38:08,794,1,5.183488,178.3036,9.985e-06,6.000e-06,0.000e+00,4.0625,2.99,5.34,0.02,40501.9,1103395.3
2026-04-11 13:39:07,795,1,4.152518,63.5939,9.985e-06,6.000e-06,0.000e+00,6.1875,2.99,5.34,0.02,40560.1,1103541.6
2026-04-11 13:40:10,796,1,3.952813,52.0817,9.985e-06,6.000e-06,0.000e+00,4.2812,2.99,5.34,0.02,40623.0,1103813.8
2026-04-11 13:41:11,797,1,2.644877,14.0817,9.985e-06,6.000e-06,0.000e+00,5.0938,2.99,5.34,0.02,40684.8,1104054.0
2026-04-11 13:42:11,798,1,4.639385,103.4807,9.985e-06,6.000e-06,0.000e+00,7.4062,2.99,5.34,0.02,40744.5,1104238.3
2026-04-11 13:43:09,799,1,4.634843,103.0118,9.985e-06,6.000e-06,0.000e+00,4.5938,2.99,5.34,0.02,40802.9,1104386.0
2026-04-11 13:44:13,800,1,3.283906,26.6798,9.985e-06,6.000e-06,8.000e-14,4.7812,2.99,5.34,0.02,40866.7,1104678.7
2026-04-11 13:45:21,801,1,4.974200,144.6330,9.985e-06,6.000e-06,8.000e-08,4.2521,3.00,5.35,0.01,40934.0,1105066.0
2026-04-11 13:46:26,802,1,4.660130,105.6498,9.985e-06,6.000e-06,1.600e-07,4.4782,3.00,5.46,0.02,40999.7,1105406.6
2026-04-11 13:47:26,803,1,3.594847,36.4101,9.985e-06,6.000e-06,2.400e-07,4.3457,3.00,5.50,0.02,41059.4,1105586.3
2026-04-11 13:48:24,804,1,4.194755,66.3375,9.985e-06,6.000e-06,3.200e-07,4.1244,3.00,5.50,0.02,41117.5,1105724.1
2026-04-11 13:49:24,805,1,2.723808,15.2382,9.985e-06,6.000e-06,4.000e-07,4.7606,3.00,5.50,0.02,41177.5,1105911.0
2026-04-11 13:50:21,806,1,3.638749,38.0442,9.985e-06,6.000e-06,4.800e-07,4.8397,3.00,5.51,0.02,41234.6,1106018.0
2026-04-11 13:51:23,807,1,4.281131,72.3222,9.984e-06,6.000e-06,5.600e-07,6.9120,3.00,5.51,0.02,41296.3,1106250.5
2026-04-11 13:52:30,808,1,4.606126,100.0956,9.984e-06,6.000e-06,6.400e-07,4.1971,3.00,5.51,0.01,41363.5,1106626.4
2026-04-11 13:53:41,809,1,4.616190,101.1081,9.984e-06,6.000e-06,7.200e-07,4.2346,3.00,5.51,0.01,41434.3,1107100.2
2026-04-11 13:54:44,810,1,4.271799,71.6504,9.984e-06,6.000e-06,8.000e-07,5.1165,3.00,5.51,0.02,41498.0,1107380.8
2026-04-11 13:55:51,811,1,3.852739,47.1220,9.984e-06,6.000e-06,8.800e-07,4.6534,3.00,5.51,0.02,41564.5,1107737.2
2026-04-11 13:56:53,812,1,4.146800,63.2313,9.984e-06,6.000e-06,9.600e-07,4.2389,3.00,5.51,0.02,41626.8,1107980.8
2026-04-11 13:57:59,813,1,3.411941,30.3240,9.984e-06,6.000e-06,1.040e-06,4.7630,3.00,5.51,0.02,41692.1,1108303.0
2026-04-11 13:58:54,814,1,3.251784,25.8364,9.984e-06,6.000e-06,1.120e-06,5.2719,3.00,5.51,0.02,41747.9,1108370.6
2026-04-11 14:00:00,815,1,4.705606,110.5652,9.984e-06,6.000e-06,1.200e-06,5.0820,3.00,5.52,0.02,41813.4,1108697.5
2026-04-11 14:01:02,816,1,4.491249,89.2328,9.984e-06,6.000e-06,1.280e-06,4.2268,3.00,5.52,0.02,41875.9,1108942.9
2026-04-11 14:01:59,817,1,5.091504,162.6343,9.984e-06,6.000e-06,1.360e-06,5.0398,3.00,5.52,0.02,41933.0,1109042.9
2026-04-11 14:02:59,818,1,4.083094,59.3287,9.984e-06,6.000e-06,1.440e-06,4.7300,3.00,5.52,0.02,41992.9,1109219.2
2026-04-11 14:03:57,819,1,2.353240,10.5196,9.984e-06,6.000e-06,1.520e-06,5.4656,3.00,5.52,0.02,42050.5,1109330.9
2026-04-11 14:05:04,820,1,4.976347,144.9440,9.984e-06,6.000e-06,1.600e-06,3.9781,3.00,5.52,0.01,42117.1,1109684.1
2026-04-11 14:06:05,821,1,4.869256,130.2241,9.984e-06,6.000e-06,1.680e-06,4.9458,3.00,5.52,0.02,42178.0,1109883.8
2026-04-11 14:07:03,822,1,4.546134,94.2673,9.984e-06,6.000e-06,1.760e-06,4.1933,3.00,5.52,0.02,42237.0,1110031.1
2026-04-11 14:08:02,823,1,4.689059,108.7508,9.984e-06,6.000e-06,1.840e-06,5.5343,3.00,5.52,0.02,42295.3,1110161.8
2026-04-11 14:09:04,824,1,4.476738,87.9473,9.983e-06,6.000e-06,1.920e-06,4.8509,3.00,5.52,0.02,42357.5,1110393.7
2026-04-11 14:10:05,825,1,5.088099,162.0814,9.983e-06,6.000e-06,2.000e-06,5.0779,3.00,5.52,0.02,42418.6,1110596.3
2026-04-11 14:11:05,826,1,4.466454,87.0475,9.983e-06,6.000e-06,2.080e-06,5.3464,3.00,5.52,0.02,42478.1,1110757.2
2026-04-11 14:12:04,827,1,3.349449,28.4870,9.983e-06,5.999e-06,2.160e-06,4.2115,3.00,5.52,0.02,42537.3,1110906.5
2026-04-11 14:13:07,828,1,4.551963,94.8183,9.983e-06,5.999e-06,2.240e-06,4.1891,3.00,5.52,0.02,42600.5,1111163.1
2026-04-11 14:14:10,829,1,4.098201,60.2318,9.983e-06,5.999e-06,2.320e-06,4.1609,3.00,5.52,0.02,42663.6,1111414.7
2026-04-11 14:15:11,830,1,4.008807,55.0811,9.983e-06,5.999e-06,2.400e-06,4.4210,3.00,5.52,0.02,42724.6,1111611.4
2026-04-11 14:16:10,831,1,4.959165,142.4747,9.983e-06,5.999e-06,2.480e-06,4.3136,3.00,5.52,0.02,42783.5,1111752.9
2026-04-11 14:17:19,832,1,4.763485,117.1535,9.983e-06,5.999e-06,2.560e-06,5.0954,3.00,5.52,0.01,42852.6,1112158.6
2026-04-11 14:18:22,833,1,4.308346,74.3175,9.983e-06,5.999e-06,2.640e-06,4.3537,3.00,5.52,0.02,42915.0,1112390.5
2026-04-11 14:19:23,834,1,5.090405,162.4556,9.983e-06,5.999e-06,2.720e-06,4.3424,3.00,5.52,0.02,42976.9,1112607.9
2026-04-11 14:20:23,835,1,4.550919,94.7194,9.983e-06,5.999e-06,2.800e-06,4.3389,3.00,5.52,0.02,43036.5,1112763.1
2026-04-11 14:21:23,836,1,5.730161,308.0188,9.983e-06,5.999e-06,2.880e-06,4.9542,3.00,5.52,0.02,43096.0,1112918.2
2026-04-11 14:22:32,837,1,4.491226,89.2308,9.983e-06,5.999e-06,2.960e-06,5.2423,3.00,5.52,0.01,43165.6,1113332.0
2026-04-11 14:23:38,838,1,4.213202,67.5726,9.983e-06,5.999e-06,3.040e-06,3.6962,3.00,5.52,0.02,43231.5,1113649.4
2026-04-11 14:24:43,839,1,3.638633,38.0398,9.983e-06,5.999e-06,3.120e-06,4.0301,3.00,5.52,0.02,43296.3,1113938.2
2026-04-11 14:25:42,840,1,4.716044,111.7254,9.983e-06,5.999e-06,3.200e-06,4.1729,3.00,5.52,0.02,43355.0,1114069.3
2026-04-11 14:26:38,841,1,2.554653,12.8668,9.983e-06,5.999e-06,3.280e-06,5.4767,3.00,5.52,0.02,43411.9,1114153.4
2026-04-11 14:27:41,842,1,4.668248,106.5109,9.982e-06,5.999e-06,3.360e-06,4.3360,3.00,5.52,0.02,43474.3,1114377.1
2026-04-11 14:28:38,843,1,4.605210,100.0040,9.982e-06,5.999e-06,3.440e-06,4.6649,3.00,5.52,0.02,43531.8,1114475.5
2026-04-11 14:29:43,844,1,4.879704,131.5918,9.982e-06,5.999e-06,3.520e-06,4.5309,3.00,5.52,0.02,43596.7,1114764.3
2026-04-11 14:30:49,845,1,4.467772,87.1624,9.982e-06,5.999e-06,3.600e-06,3.8740,3.00,5.52,0.02,43662.2,1115065.0
2026-04-11 14:31:54,846,1,6.044057,421.6002,9.982e-06,5.999e-06,3.680e-06,4.0250,3.00,5.52,0.02,43727.0,1115348.6
2026-04-11 14:32:56,847,1,4.664608,106.1240,9.982e-06,5.999e-06,3.760e-06,4.6201,3.00,5.52,0.02,43789.6,1115574.4
2026-04-11 14:33:57,848,1,4.226542,68.4801,9.982e-06,5.999e-06,3.840e-06,3.8946,3.00,5.52,0.02,43850.4,1115754.7
2026-04-11 14:35:01,849,1,4.263770,71.0774,9.982e-06,5.999e-06,3.920e-06,5.7812,3.00,5.52,0.02,43914.7,1116023.3
2026-04-11 14:36:03,850,1,4.987099,146.5107,9.982e-06,5.999e-06,4.000e-06,5.5004,3.00,5.52,0.02,43976.2,1116219.5
2026-04-11 14:37:26,851,1,4.311676,74.5654,9.982e-06,5.999e-06,4.080e-06,5.2478,3.00,5.52,0.01,44060.0,1116980.4
2026-04-11 14:38:33,852,1,4.975877,144.8758,9.982e-06,5.999e-06,4.160e-06,4.9932,3.00,5.52,0.01,44126.8,1117308.5
2026-04-11 14:39:39,853,1,3.942096,51.5265,9.982e-06,5.999e-06,4.240e-06,4.6980,3.00,5.52,0.02,44192.9,1117619.0
2026-04-11 14:40:51,854,1,5.064547,158.3087,9.982e-06,5.999e-06,4.320e-06,4.1728,3.00,5.52,0.01,44264.4,1118064.8
2026-04-11 14:41:54,855,1,4.294658,73.3071,9.982e-06,5.999e-06,4.400e-06,4.3449,3.00,5.52,0.02,44327.2,1118289.2
2026-04-11 14:42:57,856,1,4.792447,120.5961,9.982e-06,5.999e-06,4.480e-06,6.2858,3.00,5.52,0.02,44390.4,1118524.9
2026-04-11 14:44:00,857,1,4.784667,119.6615,9.982e-06,5.999e-06,4.560e-06,4.4732,3.00,5.52,0.02,44453.6,1118757.5
2026-04-11 14:45:00,858,1,4.707426,110.7666,9.981e-06,5.999e-06,4.640e-06,4.1950,3.00,5.52,0.02,44513.2,1118900.7
2026-04-11 14:45:59,859,1,4.485475,88.7190,9.981e-06,5.999e-06,4.720e-06,4.3664,3.00,5.52,0.02,44572.6,1119037.5
2026-04-11 14:47:01,860,1,4.431575,84.0637,9.981e-06,5.999e-06,4.800e-06,4.4507,3.00,5.52,0.02,44634.5,1119235.0
2026-04-11 14:48:06,861,1,4.808739,122.5769,9.981e-06,5.999e-06,4.880e-06,5.4875,3.00,5.53,0.02,44699.2,1119503.7
2026-04-11 14:49:06,862,1,4.531592,92.9063,9.981e-06,5.999e-06,4.960e-06,4.8429,3.00,5.53,0.02,44759.4,1119660.8
2026-04-11 14:50:01,863,1,4.467079,87.1019,9.981e-06,5.999e-06,5.040e-06,4.2623,3.00,5.53,0.02,44814.7,1119691.2
2026-04-11 14:50:57,864,1,2.663249,14.3428,9.981e-06,5.999e-06,5.120e-06,4.5251,3.00,5.53,0.02,44870.2,1119729.6
2026-04-11 14:52:08,865,1,5.087121,161.9230,9.981e-06,5.999e-06,5.200e-06,4.2688,3.00,5.53,0.01,44941.8,1120168.5
2026-04-11 14:53:12,866,1,4.666515,106.3266,9.981e-06,5.999e-06,5.280e-06,4.2409,3.00,5.53,0.02,45005.5,1120408.4
2026-04-11 14:54:15,867,1,5.972043,392.3062,9.981e-06,5.999e-06,5.360e-06,4.9920,3.00,5.53,0.02,45068.9,1120640.9
2026-04-11 14:55:32,868,1,4.288970,72.8914,9.981e-06,5.999e-06,5.440e-06,4.6155,3.00,5.53,0.01,45145.7,1121205.1
2026-04-11 14:56:36,869,1,4.508095,90.7488,9.981e-06,5.999e-06,5.520e-06,7.0774,3.00,5.53,0.02,45209.8,1121453.8
2026-04-11 14:57:36,870,1,5.316106,203.5895,9.981e-06,5.999e-06,5.600e-06,6.4199,3.00,5.53,0.02,45269.2,1121582.4
2026-04-11 14:58:36,871,1,4.857120,128.6531,9.981e-06,5.999e-06,5.680e-06,5.2972,3.00,5.53,0.02,45329.5,1121736.5
2026-04-11 14:59:37,872,1,4.078790,59.0739,9.981e-06,5.999e-06,5.760e-06,4.7323,3.00,5.53,0.02,45390.1,1121895.4
2026-04-11 15:00:41,873,1,4.509085,90.8386,9.981e-06,5.999e-06,5.840e-06,4.1601,3.00,5.53,0.02,45454.1,1122138.0
2026-04-11 15:01:44,874,1,5.413263,224.3626,9.980e-06,5.999e-06,5.920e-06,4.2472,3.00,5.53,0.02,45517.6,1122368.6
2026-04-11 15:02:48,875,1,3.952134,52.0463,9.980e-06,5.999e-06,6.000e-06,4.1423,3.00,5.53,0.02,45581.1,1122596.8
2026-04-11 15:03:49,876,1,4.605108,99.9938,9.980e-06,5.999e-06,6.080e-06,5.5782,3.00,5.53,0.02,45642.1,1122764.8
2026-04-11 15:04:47,877,1,4.646425,104.2118,9.980e-06,5.999e-06,6.160e-06,3.6315,3.00,5.53,0.02,45700.6,1122868.3
2026-04-11 15:05:44,878,1,2.681891,14.6127,9.980e-06,5.999e-06,6.240e-06,4.4454,3.00,5.53,0.02,45757.0,1122922.9
2026-04-11 15:06:44,879,1,4.434664,84.3238,9.980e-06,5.999e-06,6.320e-06,4.6215,3.00,5.53,0.02,45817.6,1123078.8
2026-04-11 15:07:36,880,1,2.338053,10.3610,9.980e-06,5.999e-06,6.400e-06,5.7390,3.00,5.53,0.02,45869.7,1123026.5
2026-04-11 15:08:39,881,1,4.262221,70.9675,9.980e-06,5.999e-06,6.480e-06,4.6295,3.00,5.53,0.02,45932.6,1123237.1
2026-04-11 15:09:36,882,1,4.581351,97.6463,9.980e-06,5.999e-06,6.560e-06,4.3853,3.00,5.53,0.02,45989.5,1123301.9
2026-04-11 15:10:44,883,1,2.761652,15.8260,9.980e-06,5.999e-06,6.640e-06,5.5521,3.00,5.53,0.01,46057.3,1123631.6
2026-04-11 15:11:47,884,1,4.379614,79.8073,9.980e-06,5.999e-06,6.720e-06,4.4371,3.00,5.53,0.02,46120.1,1123838.6
2026-04-11 15:12:51,885,1,5.881871,358.4794,9.980e-06,5.999e-06,6.800e-06,3.7794,3.00,5.53,0.02,46184.4,1124080.8
2026-04-11 15:13:42,886,1,2.705127,14.9562,9.980e-06,5.999e-06,6.880e-06,4.1010,3.00,5.53,0.02,46235.5,1124002.8
2026-04-11 15:14:40,887,1,4.502108,90.2071,9.980e-06,5.999e-06,6.960e-06,4.3113,3.00,5.53,0.02,46293.0,1124080.8
2026-04-11 15:15:44,888,1,4.425017,83.5142,9.980e-06,5.999e-06,7.040e-06,4.4545,3.00,5.53,0.02,46357.6,1124328.6
2026-04-11 15:16:51,889,1,4.738273,114.2368,9.980e-06,5.999e-06,7.120e-06,4.8610,3.00,5.53,0.01,46424.4,1124629.7
2026-04-11 15:17:54,890,1,4.322619,75.3858,9.979e-06,5.999e-06,7.200e-06,6.3804,3.00,5.53,0.02,46487.1,1124830.9
2026-04-11 15:18:56,891,1,3.556808,35.0511,9.979e-06,5.999e-06,7.280e-06,4.1714,3.00,5.53,0.02,46549.7,1125029.7
2026-04-11 15:19:57,892,1,4.091590,59.8350,9.979e-06,5.999e-06,7.360e-06,4.0398,3.00,5.53,0.02,46610.7,1125188.5
2026-04-11 15:21:03,893,1,4.837102,126.1034,9.979e-06,5.999e-06,7.440e-06,4.7609,3.00,5.53,0.02,46676.3,1125457.8
2026-04-11 15:22:07,894,1,5.570809,262.6466,9.979e-06,5.999e-06,7.520e-06,4.2962,3.00,5.53,0.02,46740.8,1125700.2
2026-04-11 15:23:09,895,1,4.632377,102.7580,9.979e-06,5.999e-06,7.600e-06,5.6766,3.00,5.53,0.02,46802.1,1125865.9
2026-04-11 15:24:09,896,1,4.904956,134.9570,9.979e-06,5.999e-06,7.680e-06,4.7096,3.00,5.53,0.02,46862.3,1126003.7
2026-04-11 15:24:13,897,1,4.783119,119.4764,9.979e-06,5.999e-06,7.760e-06,8.2954,3.00,5.53,0.22,46866.8,1124804.0
2026-04-11 15:26:05,898,2,4.432231,84.1189,9.979e-06,5.999e-06,7.840e-06,4.1196,3.00,5.53,0.01,46978.6,1126177.4
2026-04-11 15:27:14,899,2,3.131438,22.9069,9.979e-06,5.999e-06,7.920e-06,4.5124,3.00,5.53,0.01,47047.3,1126517.4
2026-04-11 15:28:17,900,2,4.275412,71.9098,9.979e-06,5.999e-06,8.000e-06,4.4703,3.00,5.53,0.02,47110.7,1126731.8
2026-04-11 16:16:41,901,2,3.450036,31.5015,9.979e-06,5.999e-06,8.000e-06,4.2556,3.00,5.49,0.01,47254.9,1128872.7
2026-04-11 16:17:39,902,2,4.647561,104.3302,9.979e-06,5.999e-06,8.000e-06,4.9045,3.00,5.49,0.02,47312.5,1128942.4
2026-04-11 16:18:40,903,2,4.477953,88.0542,9.979e-06,5.999e-06,8.000e-06,5.0546,3.00,5.49,0.02,47373.8,1129101.5
2026-04-11 16:19:50,904,2,4.545981,94.2529,9.979e-06,5.999e-06,8.000e-06,3.8290,3.00,5.49,0.01,47444.0,1129470.4
2026-04-11 16:20:57,905,2,4.561943,95.7694,9.979e-06,5.999e-06,8.000e-06,3.9938,3.00,5.49,0.02,47510.4,1129750.3
2026-04-11 16:21:51,906,2,4.039933,56.8225,9.978e-06,5.999e-06,8.000e-06,4.3838,3.00,5.49,0.02,47564.3,1129730.8
2026-04-11 16:22:47,907,2,2.847093,17.2376,9.978e-06,5.999e-06,8.000e-06,5.8959,3.00,5.49,0.02,47620.8,1129773.4
2026-04-11 16:23:50,908,2,4.113945,61.1876,9.978e-06,5.999e-06,8.000e-06,4.4031,3.00,5.49,0.02,47683.4,1129959.9
2026-04-11 16:24:47,909,2,5.098231,163.7321,9.978e-06,5.999e-06,8.000e-06,4.4440,3.00,5.49,0.02,47740.5,1130015.6
2026-04-11 16:25:42,910,2,5.151651,172.7165,9.978e-06,5.999e-06,8.000e-06,4.9719,3.00,5.49,0.02,47796.2,1130037.8
2026-04-11 16:26:56,911,2,4.548344,94.4758,9.978e-06,5.999e-06,8.000e-06,3.9089,3.00,5.50,0.01,47869.5,1130477.6
2026-04-11 16:28:01,912,2,4.119483,61.5274,9.978e-06,5.999e-06,8.000e-06,4.2348,3.00,5.50,0.02,47934.2,1130711.8
2026-04-11 16:29:07,913,2,4.219839,68.0225,9.978e-06,5.999e-06,8.000e-06,4.5031,3.00,5.50,0.02,48000.3,1130978.0
2026-04-11 16:30:09,914,2,4.851583,127.9427,9.978e-06,5.999e-06,8.000e-06,4.1965,3.00,5.50,0.02,48062.2,1131145.0
2026-04-11 16:31:19,915,2,4.181536,65.4663,9.978e-06,5.999e-06,8.000e-06,4.4818,3.00,5.50,0.01,48133.0,1131520.8
2026-04-11 16:32:17,916,2,4.033460,56.4559,9.978e-06,5.999e-06,8.000e-06,4.9066,3.00,5.50,0.02,48190.4,1131579.7
2026-04-11 16:33:14,917,2,4.316093,74.8955,9.978e-06,5.999e-06,8.000e-06,4.1016,3.00,5.50,0.02,48247.5,1131633.3
2026-04-11 16:34:14,918,2,4.463625,86.8016,9.978e-06,5.999e-06,8.000e-06,5.2789,3.00,5.50,0.02,48307.8,1131759.6
2026-04-11 16:35:18,919,2,4.647409,104.3144,9.978e-06,5.998e-06,8.000e-06,4.1599,3.00,5.50,0.02,48371.4,1131963.8
2026-04-11 16:36:18,920,2,5.292981,198.9356,9.978e-06,5.998e-06,8.000e-06,4.1143,3.00,5.50,0.02,48431.3,1132081.7
2026-04-11 16:37:19,921,2,4.659367,105.5692,9.977e-06,5.998e-06,8.000e-06,3.7976,3.00,5.50,0.02,48492.8,1132235.5
2026-04-11 16:38:18,922,2,4.593557,98.8454,9.977e-06,5.998e-06,8.000e-06,4.6811,3.00,5.51,0.02,48551.9,1132332.5
2026-04-11 16:39:18,923,2,2.572705,13.1012,9.977e-06,5.998e-06,8.000e-06,3.9125,3.00,5.51,0.02,48611.6,1132445.1
2026-04-11 16:40:21,924,2,4.071350,58.6361,9.977e-06,5.998e-06,8.000e-06,4.4989,3.00,5.51,0.02,48674.9,1132640.2
2026-04-11 16:41:28,925,2,5.574604,263.6450,9.977e-06,5.998e-06,8.000e-06,4.0118,3.00,5.51,0.02,48741.6,1132912.5
2026-04-11 16:42:31,926,2,3.810562,45.1758,9.977e-06,5.998e-06,8.000e-06,4.4039,3.00,5.51,0.02,48805.0,1133108.2
2026-04-11 16:43:33,927,2,5.215743,184.1485,9.977e-06,5.998e-06,8.000e-06,5.2552,3.00,5.51,0.02,48866.4,1133258.8
2026-04-11 16:44:34,928,2,3.986688,53.8762,9.977e-06,5.998e-06,8.000e-06,5.8417,3.00,5.51,0.02,48927.7,1133404.7
2026-04-11 16:45:39,929,2,4.254581,70.4273,9.977e-06,5.998e-06,8.000e-06,4.3912,3.00,5.51,0.02,48992.2,1133623.4
2026-04-11 16:46:36,930,2,4.450914,85.7053,9.977e-06,5.998e-06,8.000e-06,5.1617,3.00,5.51,0.02,49050.0,1133687.6
2026-04-11 16:47:50,931,2,4.928676,138.1964,9.977e-06,5.998e-06,8.000e-06,4.0899,3.00,5.51,0.01,49123.5,1134114.5
2026-04-11 16:48:53,932,2,4.013956,55.3655,9.977e-06,5.998e-06,8.000e-06,4.1998,3.00,5.51,0.02,49186.3,1134292.4
2026-04-11 16:49:56,933,2,3.864088,47.6598,9.977e-06,5.998e-06,8.000e-06,4.9060,3.00,5.51,0.02,49249.8,1134486.4
2026-04-11 16:51:02,934,2,4.577569,97.2776,9.977e-06,5.998e-06,8.000e-06,5.1815,3.00,5.51,0.02,49315.4,1134730.5
2026-04-11 16:52:08,935,2,3.781555,43.8842,9.976e-06,5.998e-06,8.000e-06,4.3963,3.00,5.51,0.02,49381.5,1134983.0
2026-04-11 16:53:10,936,2,3.891750,48.9965,9.976e-06,5.998e-06,8.000e-06,5.1280,3.00,5.52,0.02,49443.8,1135146.8
2026-04-11 16:54:12,937,2,4.192631,66.1967,9.976e-06,5.998e-06,8.000e-06,3.9151,3.00,5.52,0.02,49506.0,1135309.1
2026-04-11 16:55:18,938,2,4.271113,71.6013,9.976e-06,5.998e-06,8.000e-06,4.6961,3.00,5.52,0.02,49571.8,1135553.8
2026-04-11 16:56:14,939,2,4.104945,60.6394,9.976e-06,5.998e-06,8.000e-06,5.0563,3.00,5.52,0.02,49628.1,1135580.7
2026-04-11 16:57:17,940,2,4.948920,141.0225,9.976e-06,5.998e-06,8.000e-06,4.3465,3.00,5.52,0.02,49690.5,1135745.9
2026-04-11 16:58:22,941,2,5.822559,337.8356,9.976e-06,5.998e-06,8.000e-06,4.6508,3.00,5.52,0.02,49755.6,1135972.1
2026-04-11 16:59:27,942,2,4.476427,87.9199,9.976e-06,5.998e-06,8.000e-06,4.3078,3.00,5.52,0.02,49820.9,1136201.7
2026-04-11 17:00:32,943,2,4.660110,105.6477,9.976e-06,5.998e-06,8.000e-06,5.1622,3.00,5.52,0.02,49885.6,1136418.0
2026-04-11 17:01:28,944,2,4.309429,74.3980,9.976e-06,5.998e-06,8.000e-06,4.4968,3.00,5.52,0.02,49941.8,1136439.8
2026-04-11 17:02:40,945,2,4.435570,84.4002,9.976e-06,5.998e-06,8.000e-06,3.9391,3.00,5.52,0.01,50013.8,1136820.8
2026-04-11 17:03:44,946,2,4.527475,92.5246,9.976e-06,5.998e-06,8.000e-06,4.8548,3.00,5.52,0.02,50078.0,1137023.8
2026-04-11 17:04:40,947,2,4.494324,89.5077,9.976e-06,5.998e-06,8.000e-06,4.9863,3.00,5.52,0.02,50133.4,1137027.2
2026-04-11 17:05:39,948,2,2.914176,18.4336,9.976e-06,5.998e-06,8.000e-06,4.3128,3.00,5.52,0.02,50192.4,1137111.0
2026-04-11 17:06:39,949,2,3.885458,48.6893,9.976e-06,5.998e-06,8.000e-06,3.7584,3.00,5.52,0.02,50253.1,1137235.2
2026-04-11 17:07:42,950,2,4.202535,66.8556,9.975e-06,5.998e-06,8.000e-06,4.1158,3.00,5.52,0.02,50315.2,1137389.3
2026-04-11 17:08:51,951,2,4.730695,113.3743,9.975e-06,5.998e-06,8.000e-06,5.3424,3.00,5.52,0.01,50384.3,1137699.3
2026-04-11 17:09:55,952,2,4.577836,97.3036,9.975e-06,5.998e-06,8.000e-06,3.8374,3.00,5.52,0.02,50448.8,1137906.9
2026-04-11 17:10:58,953,2,4.416385,82.7964,9.975e-06,5.998e-06,8.000e-06,4.5270,3.00,5.52,0.02,50511.5,1138072.3
2026-04-11 17:11:55,954,2,4.501988,90.1963,9.975e-06,5.998e-06,8.000e-06,4.9845,3.00,5.52,0.02,50568.4,1138106.9
2026-04-11 17:13:01,955,2,4.282990,72.4568,9.975e-06,5.998e-06,8.000e-06,4.7755,3.00,5.52,0.02,50634.6,1138351.6
2026-04-11 17:14:05,956,2,5.676997,292.0711,9.975e-06,5.998e-06,8.000e-06,4.2384,3.00,5.52,0.02,50698.2,1138535.4
2026-04-11 17:15:04,957,2,4.616106,101.0996,9.975e-06,5.998e-06,8.000e-06,6.2511,3.00,5.52,0.02,50757.4,1138620.0
2026-04-11 17:16:01,958,2,4.206991,67.1542,9.975e-06,5.998e-06,8.000e-06,4.5813,3.00,5.52,0.02,50814.2,1138652.6
2026-04-11 17:16:57,959,2,5.369936,214.8492,9.975e-06,5.998e-06,8.000e-06,4.9431,3.00,5.52,0.02,50870.7,1138677.1
2026-04-11 17:17:53,960,2,4.553169,94.9328,9.975e-06,5.998e-06,8.000e-06,5.9925,3.00,5.52,0.02,50926.4,1138682.9
2026-04-11 17:19:07,961,2,4.126851,61.9824,9.975e-06,5.998e-06,8.000e-06,4.5184,3.00,5.52,0.01,51000.8,1139106.2
2026-04-11 17:20:13,962,2,4.169896,64.7087,9.975e-06,5.998e-06,8.000e-06,3.9658,3.00,5.52,0.02,51066.4,1139333.4
2026-04-11 17:21:19,963,2,4.949865,141.1560,9.975e-06,5.998e-06,8.000e-06,4.6336,3.00,5.52,0.02,51132.2,1139563.4
2026-04-11 17:22:18,964,2,3.802030,44.7920,9.974e-06,5.998e-06,8.000e-06,7.0307,3.00,5.52,0.02,51191.5,1139648.2
2026-04-11 17:23:15,965,2,4.618126,101.3040,9.974e-06,5.998e-06,8.000e-06,4.1127,3.00,5.52,0.02,51249.1,1139695.9
2026-04-11 17:24:09,966,2,3.266544,26.2206,9.974e-06,5.998e-06,8.000e-06,4.6767,3.00,5.52,0.02,51302.8,1139654.1
