timestamp,global_step,epoch,train_loss,train_ppl,lr,lr_t1,lr_t2,lr_t3,grad_norm,cuda_mem_gb,cuda_peak_gb,steps_per_sec,elapsed_sec,eta_sec
2026-04-23 11:04:12,419,1,3.578125,35.8063,2.998e-05,2.998e-05,4.997e-05,1.999e-05,45.2148,2.43,13.73,0.00,149705.9,1541720.3
2026-04-23 11:08:22,420,1,3.593750,36.3702,2.998e-05,2.998e-05,4.997e-05,1.999e-05,22.4441,2.43,13.73,0.00,149956.1,1540263.3
2026-04-23 11:14:11,421,1,3.375000,29.2243,2.998e-05,2.998e-05,4.997e-05,1.999e-05,24.7912,2.43,13.73,0.00,150305.1,1539824.0
2026-04-23 11:23:19,422,1,3.546875,34.7047,2.998e-05,2.998e-05,4.997e-05,1.999e-05,34.8701,2.43,13.73,0.00,150852.8,1541414.9
2026-04-23 11:26:13,423,1,3.562500,35.2512,2.998e-05,2.998e-05,4.997e-05,1.999e-05,21.5997,2.43,13.73,0.01,151027.1,1539190.8
2026-04-23 11:49:43,424,1,3.468750,32.0966,2.998e-05,2.998e-05,4.997e-05,1.999e-05,112.0895,2.43,13.73,0.00,152437.2,1549538.0
2026-04-23 11:58:28,425,1,3.656250,38.7159,2.998e-05,2.998e-05,4.996e-05,1.999e-05,19.6463,2.43,13.73,0.00,152962.1,1550855.4
2026-04-23 12:02:15,426,1,3.609375,36.9430,2.998e-05,2.998e-05,4.996e-05,1.999e-05,35.0983,2.43,13.73,0.00,153189.0,1549151.2
2026-04-23 12:07:01,427,1,3.484375,32.6020,2.998e-05,2.998e-05,4.996e-05,1.998e-05,41.0381,2.43,13.73,0.00,153474.6,1548044.3
2026-04-23 12:13:29,428,1,3.734375,41.8619,2.998e-05,2.998e-05,4.996e-05,1.998e-05,45.8206,2.43,13.73,0.00,153862.7,1547973.3
2026-04-23 12:21:23,429,1,3.765625,43.1907,2.998e-05,2.998e-05,4.996e-05,1.998e-05,27.9075,2.43,13.73,0.00,154336.9,1548765.0
2026-04-23 12:28:34,430,1,3.515625,33.6369,2.998e-05,2.998e-05,4.996e-05,1.998e-05,49.7231,2.43,13.73,0.00,154767.5,1549114.2
2026-04-23 12:33:12,431,1,3.515625,33.6369,2.997e-05,2.997e-05,4.996e-05,1.998e-05,36.9052,2.43,13.73,0.00,155046.2,1547943.8
2026-04-23 12:39:06,432,1,3.281250,26.6090,2.997e-05,2.997e-05,4.996e-05,1.998e-05,74.0797,2.43,13.73,0.00,155399.7,1547521.9
2026-04-23 12:43:23,433,1,3.515625,33.6369,2.997e-05,2.997e-05,4.996e-05,1.998e-05,25.6514,2.43,13.73,0.00,155656.7,1546141.8
2026-04-23 12:46:48,434,1,3.390625,29.6845,2.997e-05,2.997e-05,4.996e-05,1.998e-05,31.7382,2.43,13.73,0.00,155861.5,1544250.4
2026-04-23 12:49:33,435,1,3.484375,32.6020,2.997e-05,2.997e-05,4.995e-05,1.998e-05,27.3188,2.43,13.73,0.01,156027.0,1541977.4
2026-04-23 12:53:11,436,1,3.500000,33.1155,2.997e-05,2.997e-05,4.995e-05,1.998e-05,45.1651,2.43,13.73,0.00,156245.0,1540231.7
2026-04-23 12:58:43,437,1,3.484375,32.6020,2.997e-05,2.997e-05,4.995e-05,1.998e-05,36.7469,2.43,13.73,0.00,156577.4,1539618.0
2026-04-23 13:04:15,438,1,3.671875,39.3256,2.997e-05,2.997e-05,4.995e-05,1.998e-05,45.3641,2.43,13.73,0.00,156908.7,1538995.3
2026-04-23 13:20:01,439,1,3.421875,30.6268,2.997e-05,2.997e-05,4.995e-05,1.998e-05,229.5931,2.43,13.73,0.00,157855.3,1544392.8
2026-04-23 13:26:32,440,1,3.421875,30.6268,2.997e-05,2.997e-05,4.995e-05,1.998e-05,31.6107,2.43,13.73,0.00,158245.6,1544333.2
2026-04-23 13:33:43,441,1,3.765625,43.1907,2.997e-05,2.997e-05,4.995e-05,1.998e-05,251.3680,2.43,13.73,0.00,158676.5,1544667.1
2026-04-23 13:39:37,442,1,3.468750,32.0966,2.997e-05,2.997e-05,4.995e-05,1.998e-05,37.9838,2.43,13.73,0.00,159030.9,1544255.2
2026-04-23 13:44:13,443,1,3.390625,29.6845,2.997e-05,2.997e-05,4.995e-05,1.998e-05,42.1943,2.43,13.73,0.00,159307.4,1543088.2
2026-04-23 13:47:15,444,1,3.312500,27.4537,2.997e-05,2.997e-05,4.994e-05,1.998e-05,40.2311,2.43,13.73,0.01,159489.3,1541011.6
2026-04-23 13:53:34,445,1,3.406250,30.1520,2.997e-05,2.997e-05,4.994e-05,1.998e-05,33.1266,2.43,13.73,0.00,159867.8,1540838.3
2026-04-23 14:02:40,446,1,3.656250,38.7159,2.996e-05,2.996e-05,4.994e-05,1.998e-05,32.5760,2.43,13.73,0.00,160413.7,1542273.7
2026-04-23 14:06:00,447,1,3.546875,34.7047,2.996e-05,2.996e-05,4.994e-05,1.998e-05,66.3102,2.43,13.73,0.00,160614.4,1540389.1
2026-04-23 14:11:06,448,1,3.312500,27.4537,2.996e-05,2.996e-05,4.994e-05,1.998e-05,41.2956,2.43,13.73,0.00,160919.7,1539512.8
2026-04-23 14:16:57,449,1,3.437500,31.1091,2.996e-05,2.996e-05,4.994e-05,1.998e-05,30.7100,2.43,13.73,0.00,161270.8,1539076.8
2026-04-23 14:22:42,450,1,3.359375,28.7712,2.996e-05,2.996e-05,4.994e-05,1.997e-05,42.2533,2.43,13.73,0.00,161616.0,1538583.9
2026-04-23 14:27:01,451,1,3.484375,32.6020,2.996e-05,2.996e-05,4.994e-05,1.997e-05,26.9904,2.43,13.73,0.00,161874.8,1537272.5
2026-04-23 14:31:41,452,1,3.343750,28.3251,2.996e-05,2.996e-05,4.993e-05,1.997e-05,54.4814,2.43,13.73,0.00,162154.8,1536166.1
2026-04-23 14:53:11,453,1,3.265625,26.1965,2.996e-05,2.996e-05,4.993e-05,1.997e-05,75.8149,2.43,13.73,0.00,163445.3,1544612.6
2026-04-23 14:56:40,454,1,3.453125,31.5990,2.996e-05,2.996e-05,4.993e-05,1.997e-05,38.5052,2.43,13.73,0.00,163654.2,1542818.9
2026-04-23 15:02:21,455,1,3.421875,30.6268,2.996e-05,2.996e-05,4.993e-05,1.997e-05,28.6782,2.43,13.73,0.00,163995.4,1542277.6
2026-04-23 15:08:45,456,1,3.484375,32.6020,2.996e-05,2.996e-05,4.993e-05,1.997e-05,43.4586,2.43,13.73,0.00,164379.3,1542137.3
2026-04-23 15:11:46,457,1,3.312500,27.4537,2.996e-05,2.996e-05,4.993e-05,1.997e-05,116.7598,2.43,13.73,0.01,164560.0,1540094.0
2026-04-23 15:19:27,458,1,3.546875,34.7047,2.996e-05,2.996e-05,4.993e-05,1.997e-05,45.6890,2.43,13.73,0.00,165021.2,1540678.7
